,PRODUCTO,TIENDA,TIPO_TIENDA,MUNICIPIO,ESTADO,INCUMPLIMIENTO
14924,GALLETAS,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14925,FRIJOLES,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14926,SARDINAS,TIENDAS SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TIZAYUCA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14927,JUGOS,TIENDAS SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TIZAYUCA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14928,JUGOS,TIENDAS SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TIZAYUCA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14929,DULCES Y GOLOSINAS,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,IXMIQUILPAN,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14930,ALIMENTOS DE SOYA,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,IXMIQUILPAN,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14931,ARTICULOS DE LIMPIEZA PERSONAL,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14932,ARTICULOS DE LIMPIEZA PERSONAL,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14933,SOPA DE PASTA,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14934,ARTICULOS DE LIMPIEZA PERSONAL,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14935,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14936,CATSUP,NUEVA WAL MART DE MEXICO S DE RL DE C.V.  (SAM'S CLUB),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14937,COMIDA RAPIDA,NUEVA WAL MART DE MEXICO S DE RL DE C.V.  (SAM'S CLUB),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14938,MAYONESA,NUEVA WAL MART DE MEXICO S DE RL DE C.V.  (SAM'S CLUB),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14939,GALLETAS,NUEVA WAL MART DE MEXICO S DE RL DE C.V.  (SAM'S CLUB),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14940,TEQUILA REPOSADO,MINI SUPER MM,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14941,DESTILADO DE CAÑA,MINI SUPER MM,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14942,SARDINAS,ABARROTES Dï GALY,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14943,SARDINAS,ABARROTES Dï GALY,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14944,MAYONESA,ABARROTES Dï GALY,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14945,ATUN,ABARROTES MI ANGEL,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14946,SARDINAS,ABARROTES MAYLIN,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14947,CHILES,ABARROTES MAYLIN,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14948,JUGOS,ABARROTES EL TREBOL,ABARROTES,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14949,SARDINAS,ABARROTES EL TREBOL,ABARROTES,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14950,COMIDA RAPIDA,FRUTAS Y LEGUMBRES EL PARAISO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14951,CHILES,FRUTAS Y LEGUMBRES EL PARAISO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14952,ATUN,FRUTAS Y LEGUMBRES EL PARAISO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14953,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,ABARROTES D'MIN,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14954,ATUN,ABARROTES CASA LETY,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14955,ARTICULOS DE PAPEL,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14956,FRITURAS Y BOTANAS,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14957,ARTICULOS  DE LIMPIEZA,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14958,GALLETAS,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14959,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14960,MAYONESA,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14961,FRIJOLES,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14962,FRIJOLES,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.  (AURRERA PACHUQUILLA),TIENDA DEPARTAMENTAL,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14963,ARROZ,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.  (AURRERA PACHUQUILLA),TIENDA DEPARTAMENTAL,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14964,MAYONESA,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.  (AURRERA PACHUQUILLA),TIENDA DEPARTAMENTAL,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14965,SARDINAS,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.  (AURRERA PACHUQUILLA),TIENDA DEPARTAMENTAL,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14966,ATUN,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.  (AURRERA PACHUQUILLA),TIENDA DEPARTAMENTAL,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14967,GALLETAS,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.  (AURRERA PACHUQUILLA),TIENDA DEPARTAMENTAL,MINERAL DE LA REFORMA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14968,PRODUCTOS LACTEOS,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14969,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,ZACUALTIPAN DE ANGELES,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14970,FRIJOLES,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,ZACUALTIPAN DE ANGELES,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14971,FORMULA LACTEA,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,ZACUALTIPAN DE ANGELES,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14972,DETERGENTE EN POLVO,NUEVA WALMART DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14973,SOPA DE PASTA,NUEVA WALMART DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14974,PAPEL HIGIENICO,NUEVA WALMART DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14975,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NUEVA WALMART DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14976,FRIJOLES,NUEVA WALMART DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14977,ATUN,NUEVA WALMART DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14978,MAYONESA,NUEVA WALMART DE MEXICO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14979,MAYONESA,CADENA COMERCIAL OXXO  S.A. DE C.V.  (PLAZA JUAREZ),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14980,GALLETAS,CADENA COMERCIAL OXXO  S.A. DE C.V.  (PLAZA JUAREZ),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14981,CHILES,CADENA COMERCIAL OXXO  S.A. DE C.V.  (PLAZA JUAREZ),TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14982,ATUN,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14983,MAYONESA,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14984,ATUN,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14985,NECTAR,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14986,COMIDA RAPIDA,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14987,COMIDA RAPIDA,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14988,VERDURAS ENLATADAS,MISCELANEA MOCTEZUMA,MISCELANEA,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14989,FRIJOLES,MISCELANEA MOCTEZUMA,MISCELANEA,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14990,MAYONESA,MISCELANEA SANDY,MISCELANEA,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14991,FRIJOLES,MISCELANEA SANDY,MISCELANEA,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14992,ACEITE COMESTIBLE,MISCELANEA SANDY,MISCELANEA,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14993,CHILES,MISELANEA 3 HERMANOS,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14994,ATUN,MISELANEA 3 HERMANOS,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14995,VERDURAS ENLATADAS,MISELANEA 3 HERMANOS,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14996,PAN,ABARROTES EL SOL,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14997,SALSA,ABARROTES EL SOL,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14998,FRIJOLES,ABARROTES EL SOL,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
14999,ATUN,ABARROTES EL SOL,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15000,FRIJOLES,ABARROTES LA NEGRITA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15001,ATUN,ABARROTES LA NEGRITA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15002,CATSUP,ABARROTES LA NEGRITA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15003,CHILES,CREMERIA Y ABARROTES  EL PARAISO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15004,CATSUP,CREMERIA Y ABARROTES  EL PARAISO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15005,MAYONESA,CREMERIA Y ABARROTES  EL PARAISO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15006,SOPA DE PASTA,CREMERIA Y ABARROTES  EL PARAISO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15007,VERDURAS ENLATADAS,MI SUEÑO III,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15008,FRIJOLES,MI SUEÑO III,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15009,SOPA DE PASTA,MI SUEÑO III,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15010,ATUN,MI SUEÑO III,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15011,MAYONESA,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,TULA DE ALLENDE,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15012,GALLETAS,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,TULA DE ALLENDE,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15013,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,TULA DE ALLENDE,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15014,ROPA,MARIA ANGELICA BOUTIQUE,BOUTIQUE,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15015,ROPA,MARIA ANGELICA BOUTIQUE,BOUTIQUE,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15016,ROPA,MARIA ANGELICA BOUTIQUE,BOUTIQUE,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15017,ROPA,MARIA ANGELICA BOUTIQUE,BOUTIQUE,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15018,ENSALADAS,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15019,SARDINAS,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15020,GALLETAS,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15021,FRIJOLES,CADENA COMERCIAL OXXO  .S.A DE .CV.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15022,CATSUP,CADENA COMERCIAL OXXO  .S.A DE .CV.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15023,CHILES,CADENA COMERCIAL OXXO  .S.A DE .CV.,TIENDA DE AUTOSERVICIO,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15024,CONSERVA ALIMENTICIA|,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15025,SARDINAS,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15026,ACEITE COMESTIBLE,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15027,JUGOS,MISCELANEA HECTOR,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15028,JUGOS,MISCELANEA HECTOR,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15029,SARDINAS,MISCELANEA HECTOR,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15030,ATUN,MISCELANEA HECTOR,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15031,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,SUPER RICO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15032,CHILES,SUPER RICO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15033,ATUN,SUPER RICO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15034,VERDURAS ENLATADAS,SUPER RICO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15035,BEBIDA DE JUGO,ABARROTES CASA ALIS,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15036,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,ABARROTES CASA ALIS,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15037,ATUN,ABARROTES CASA ALIS,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15038,CHILES,ABARROTES CASA ALIS,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15039,GALLETAS,ABARROTES CASA ALIS,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15040,SARDINAS,ABARROTES EL BORREGO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15041,SALSA,ABARROTES EL BORREGO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15042,LECHE,ABARROTES EL BORREGO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15043,DULCES Y GOLOSINAS,ABARROTES EL BORREGO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15044,CATSUP,ABARROTES EL BORREGO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15045,CHILES,ABARROTES JOMAR,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15046,MAYONESA,ABARROTES JOMAR,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15047,ATUN,ABARROTES JOMAR,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15048,FRIJOLES,ABARROTES JOMAR,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15049,ATUN,MI BODEGA AURRERA ACTOPAN,TIENDA DE AUTOSERVICIO,ACTOPAN,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15050,VERDURAS ENLATADAS,MI BODEGA AURRERA ACTOPAN,TIENDA DE AUTOSERVICIO,ACTOPAN,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15051,CATSUP,MI BODEGA AURRERA ACTOPAN,TIENDA DE AUTOSERVICIO,ACTOPAN,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15052,HARINA DE TRIGO,ABARROTES SUPER PRECIOS,ABARROTES,TEPEAPULCO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15053,ALIMENTOS DE SOYA,ABARROTES SUPER PRECIOS,ABARROTES,TEPEAPULCO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15054,ACEITE COMESTIBLE,ABARROTES SUPER PRECIOS,ABARROTES,TEPEAPULCO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15055,SARDINAS,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,TIZAYUCA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15056,ATUN,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,TIZAYUCA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15057,SARDINAS,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,TIZAYUCA,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15058,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,TENDAJON DE ABARROTES EL LUCERO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15059,BEBIDA DE JUGO,TENDAJON DE ABARROTES EL LUCERO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15060,SARDINAS,TENDAJON DE ABARROTES EL LUCERO,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15061,SOPA DE PASTA,ABARROTES ARMENTA GARCIA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15062,CATSUP,ABARROTES ARMENTA GARCIA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15063,ATUN,ABARROTES ARMENTA GARCIA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15064,SARDINAS,ABARROTES LA PROVIDENCIA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15065,ATUN,ABARROTES LA PROVIDENCIA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15066,MAYONESA,ABARROTES LA PROVIDENCIA,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15067,ATUN,MISCELANEA HERNANDEZ,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15068,SOPA DE PASTA,MISCELANEA HERNANDEZ,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15069,SARDINAS,MISCELANEA HERNANDEZ,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15070,SALSA,MISCELANEA HERNANDEZ,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15071,ATUN,MISCELANEA SIN NOMBRE,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15072,ACEITE COMESTIBLE,MISCELANEA SIN NOMBRE,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15073,AGUA  PURIFICADA,MISCELANEA SIN NOMBRE,ABARROTES,PACHUCA DE SOTO,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15074,GALLETAS,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   (SUCURSAL ACTOPAN),TIENDA DE AUTOSERVICIO,ACTOPAN,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15075,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   (SUCURSAL ACTOPAN),TIENDA DE AUTOSERVICIO,ACTOPAN,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15076,SARDINAS,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   (SUCURSAL ACTOPAN),TIENDA DE AUTOSERVICIO,ACTOPAN,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15077,MAYONESA,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TULA DE ALLENDE,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
15078,SALSA,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TULA DE ALLENDE,HIDALGO,NO SE DETECTO INCUMPLIMIENTO
